attribute_0,avg_marks,min_marks,max_marks,surrounding_environment,level_of_comfortable_zone_for_student,university_contribution_in_paper_setting,stud_contribution_in_fighting_for_exam,stud_teacher_contribution_in_learning,gender,location,pg_sem_2,pg_sem_3,travel_time,study_hours,classattentiveness,extratutions,teachinglearninggap,examenvironment,ownstudynotes,time_on_socialmedia,use_online_course,familymotivation,expertmotivation,friendsmotivation,health_issues,inappropriate_yllabus,family_responsiblities,festival_holidays,financial_status,incentive_programs,exam_stress,overall_pg_performance,pg_sem_4_10_classes,pg_class_coded,pg_class_coded_cat
511.0,84.93333333,58.7,70.7,6.0,6.0,2.0,2.0,2.0,1.0,1.0,66.84,70.27,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
512.0,89.33333333,62.0,74.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,70.14,73.57,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
513.0,87.0,60.25,72.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.39,71.82,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
514.0,92.5,68.0,70.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,60.57,67.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,1
515.0,92.54761905,68.03571429,70.03571429,6.0,6.0,2.0,2.0,2.0,1.0,1.0,60.60571429,67.03571429,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,1
516.0,99.3,73.1,75.1,6.0,6.0,2.0,2.0,2.0,1.0,1.0,65.67,72.1,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
517.0,99.83333333,73.5,75.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,66.07,72.5,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
518.0,100.5,74.0,76.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,66.57,73.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
519.0,100.7222222,74.16666667,76.16666667,6.0,6.0,2.0,2.0,2.0,1.0,1.0,66.73666667,73.16666667,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
520.0,100.5740741,74.05555556,76.05555556,6.0,6.0,2.0,2.0,2.0,1.0,1.0,66.62555556,73.05555556,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
521.0,101.5,74.75,76.75,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.32,73.75,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
522.0,106.8333333,78.75,80.75,6.0,6.0,2.0,2.0,2.0,1.0,1.0,71.32,77.75,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
523.0,101.5,74.75,76.75,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.32,73.75,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
524.0,101.3095238,74.60714286,76.60714286,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.17714286,73.60714286,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
525.0,101.3518519,74.63888889,76.63888889,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.20888889,73.63888889,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
526.0,101.3666667,74.65,76.65,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.22,73.65,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
527.0,107.1666667,79.0,81.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,71.57,78.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
528.0,102.2777778,75.33333333,77.33333333,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.90333333,74.33333333,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
529.0,102.1,75.2,77.2,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.77,74.2,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
530.0,106.5,78.5,80.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,71.07,77.5,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
531.0,104.1666667,76.75,78.75,6.0,6.0,2.0,2.0,2.0,1.0,1.0,69.32,75.75,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2
532.0,77.66666667,53.5,64.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,62.36,67.36,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,1
533.0,77.71428571,53.53571429,64.53571429,6.0,6.0,2.0,2.0,2.0,1.0,1.0,62.39571429,67.39571429,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,1
534.0,84.46666667,58.6,69.6,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.46,72.46,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
535.0,85.0,59.0,70.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,67.86,72.86,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
536.0,85.66666667,59.5,70.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.36,73.36,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
537.0,85.88888889,59.66666667,70.66666667,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.52666667,73.52666667,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
538.0,85.74074074,59.55555556,70.55555556,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.41555556,73.41555556,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
539.0,86.66666667,60.25,71.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,69.11,74.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
540.0,92.0,64.25,75.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,73.11,78.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
541.0,86.66666667,60.25,71.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,69.11,74.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
542.0,86.47619048,60.10714286,71.10714286,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.96714286,73.96714286,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
543.0,86.51851852,60.13888889,71.13888889,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.99888889,73.99888889,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
544.0,86.53333333,60.15,71.15,6.0,6.0,2.0,2.0,2.0,1.0,1.0,69.01,74.01,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
545.0,92.33333333,64.5,75.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,73.36,78.36,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
546.0,87.44444444,60.83333333,71.83333333,6.0,6.0,2.0,2.0,2.0,1.0,1.0,69.69333333,74.69333333,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
547.0,87.26666667,60.7,71.7,6.0,6.0,2.0,2.0,2.0,1.0,1.0,69.56,74.56,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
548.0,91.66666667,64.0,75.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,72.86,77.86,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
549.0,89.33333333,62.25,73.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,71.11,76.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,6.0,2
550.0,77.66666667,53.5,64.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,83.36,77.36,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,2
551.0,77.71428571,53.53571429,64.53571429,6.0,6.0,2.0,2.0,2.0,1.0,1.0,83.39571429,77.39571429,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,2
552.0,84.46666667,58.6,69.6,6.0,6.0,2.0,2.0,2.0,1.0,1.0,88.46,82.46,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,2
553.0,85.0,59.0,70.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,88.86,82.86,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
554.0,85.66666667,59.5,70.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,89.36,83.36,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
555.0,85.88888889,59.66666667,70.66666667,6.0,6.0,2.0,2.0,2.0,1.0,1.0,89.52666667,83.52666667,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
556.0,85.74074074,59.55555556,70.55555556,6.0,6.0,2.0,2.0,2.0,1.0,1.0,89.41555556,83.41555556,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
557.0,86.66666667,60.25,71.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,90.11,84.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
558.0,92.0,64.25,75.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,94.11,88.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
559.0,86.66666667,60.25,71.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,90.11,84.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
560.0,86.66666667,60.25,71.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,90.11,84.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
561.0,86.47619048,60.10714286,71.10714286,6.0,6.0,2.0,2.0,2.0,1.0,1.0,89.96714286,83.96714286,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
562.0,86.51851852,60.13888889,71.13888889,6.0,6.0,2.0,2.0,2.0,1.0,1.0,89.99888889,83.99888889,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
563.0,86.53333333,60.15,71.15,6.0,6.0,2.0,2.0,2.0,1.0,1.0,90.01,84.01,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
564.0,92.33333333,64.5,75.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,94.36,88.36,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
565.0,87.44444444,60.83333333,71.83333333,6.0,6.0,2.0,2.0,2.0,1.0,1.0,90.69333333,84.69333333,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
566.0,87.26666667,60.7,71.7,6.0,6.0,2.0,2.0,2.0,1.0,1.0,90.56,84.56,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
567.0,91.66666667,64.0,75.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,93.86,87.86,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
568.0,89.33333333,62.25,73.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,92.11,86.11,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,3
569.0,75.33333333,51.5,63.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.36,67.21,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1
570.0,75.38095238,51.53571429,63.53571429,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.39571429,67.24571429,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1
571.0,82.13333333,56.6,68.6,6.0,6.0,2.0,2.0,2.0,1.0,1.0,73.46,72.31,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
572.0,82.66666667,57.0,69.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,73.86,72.71,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
573.0,83.33333333,57.5,69.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.36,73.21,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
574.0,83.55555556,57.66666667,69.66666667,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.52666667,73.37666667,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
575.0,83.40740741,57.55555556,69.55555556,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.41555556,73.26555556,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
576.0,84.33333333,58.25,70.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.11,73.96,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
577.0,89.66666667,62.25,74.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,79.11,77.96,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
578.0,84.33333333,58.25,70.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.11,73.96,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
579.0,84.14285714,58.10714286,70.10714286,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.96714286,73.81714286,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
580.0,84.18518519,58.13888889,70.13888889,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.99888889,73.84888889,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
581.0,84.2,58.15,70.15,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.01,73.86,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
582.0,90.0,62.5,74.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,79.36,78.21,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
583.0,85.11111111,58.83333333,70.83333333,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.69333333,74.54333333,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
584.0,84.93333333,58.7,70.7,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.56,74.41,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
585.0,89.33333333,62.0,74.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,78.86,77.71,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
586.0,87.0,60.25,72.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,77.11,75.96,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2
587.0,92.33333333,69.5,69.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.36,70.07,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
588.0,92.38095238,69.53571429,69.53571429,6.0,6.0,2.0,2.0,2.0,1.0,1.0,68.39571429,70.10571429,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
589.0,99.13333333,74.6,74.6,6.0,6.0,2.0,2.0,2.0,1.0,1.0,73.46,75.17,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
590.0,99.66666667,75.0,75.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,73.86,75.57,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
591.0,100.3333333,75.5,75.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.36,76.07,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
592.0,100.5555556,75.66666667,75.66666667,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.52666667,76.23666667,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
593.0,100.4074074,75.55555556,75.55555556,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.41555556,76.12555556,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
594.0,101.3333333,76.25,76.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.11,76.82,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
595.0,106.6666667,80.25,80.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,79.11,80.82,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,3
596.0,101.3333333,76.25,76.25,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.11,76.82,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
597.0,101.1428571,76.10714286,76.10714286,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.96714286,76.67714286,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
598.0,101.1851852,76.13888889,76.13888889,6.0,6.0,2.0,2.0,2.0,1.0,1.0,74.99888889,76.70888889,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
599.0,101.2,76.15,76.15,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.01,76.72,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
600.0,107.0,80.5,80.5,6.0,6.0,2.0,2.0,2.0,1.0,1.0,79.36,81.07,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,3
601.0,102.1111111,76.83333333,76.83333333,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.69333333,77.40333333,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
602.0,101.9333333,76.7,76.7,6.0,6.0,2.0,2.0,2.0,1.0,1.0,75.56,77.27,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2
603.0,106.3333333,80.0,80.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,78.86,80.57,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,3
